% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.036920862e+06 +6.036865922e+06 +6.036865922e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.126362819e+06 +3.126307879e+06 +3.126307879e+06 -3.5456e-01 +2.0874e+00 -8.6540e-01 -1.7538e+00 -2.1744e+00
4 0 +2.226823170e+06 +2.226768230e+06 +2.226768230e+06 -1.6818e+00 +2.5701e+00 +3.6326e-01 -3.5089e+00 -2.2694e+00
15 0 +9.185434599e+05 +9.184885199e+05 +9.184885199e+05 -1.2101e+00 +6.0466e-01 -8.3390e-01 -2.0416e+00 +3.9966e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.466699182e+06 +7.466758312e+06 +7.466758312e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.526079073e+05 +7.526670373e+05 +7.526670373e+05 +4.3003e+00 +1.0643e+00 -7.9916e-01 -9.8345e-02 -2.7002e+00
16 0 +5.074997930e+05 +5.075589230e+05 +5.075589230e+05 +1.0199e+00 -1.8830e-01 +1.7025e+00 +8.1426e-02 -2.8150e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.917801904e+04 +2.868648904e+04 +2.868648904e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.702574989e+07 +1.702557969e+07 +1.702557969e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.423857768e+07 +1.423840748e+07 +1.423840748e+07 -2.4742e+00 +2.2872e+00 -7.4005e-01 +7.4437e-01 -7.0005e-01
5 0 +3.671762792e+06 +3.671592592e+06 +3.671592592e+06 +2.5016e+00 +4.0705e+00 -7.0729e+00 +6.6047e-02 -3.3061e+00
10 0 +2.338062191e+06 +2.337891991e+06 +2.337891991e+06 -4.6714e+00 +1.6545e+00 -2.4433e+00 +2.8902e+00 +1.5022e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.297321784e+07 +1.297274809e+07 +1.297274809e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.250007716e+07 +1.249960741e+07 +1.249960741e+07 -2.0439e+00 +2.7367e-01 +2.1408e+00 -4.7080e-02 +1.0258e-01
8 0 +2.330750284e+06 +2.330280534e+06 +2.330280534e+06 -1.5972e-01 -3.5412e+00 +1.2757e+00 -1.5077e+00 +3.2027e+00
14 0 +5.218481156e+05 +5.213783656e+05 +5.213783656e+05 +1.4060e+00 -1.3976e+00 +3.9079e+00 +1.8308e+00 +5.8866e-01
17 0 +1.870867731e+05 +1.866170231e+05 +1.866170231e+05 +2.0675e+00 -1.1000e+00 +1.5921e+00 +1.3315e+00 +2.9965e+00
