% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.581765120e+02 +1.412365120e+02 +1.412365120e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +8.280273374e+01 +6.586273374e+01 +6.586273374e+01 +1.0580e+00 +1.3901e+00 -4.0332e+00 -9.4354e-01 +1.3419e+00 -1.2134e+00 +2.1757e+00 -2.0908e+00 +6.3380e-01 +1.3570e+00 -2.5821e+00 +3.0596e+00 +3.9983e-01 -5.8398e+00 +1.0811e-01 +1.0554e+00 +3.3635e+00 -6.0554e-01 +2.1565e+00 -1.8886e+00
24 0 +8.119392934e+01 +6.425392934e+01 +6.425392934e+01 -3.3007e-02 +4.4990e+00 -1.4512e+00 -1.1506e+00 +5.0003e-01 +2.0331e+00 +8.7915e-01 -1.0118e+00 +2.1836e+00 +1.5844e+00 -9.7945e-02 -3.4817e-01 -9.0507e-01 -3.1595e+00 +3.6564e+00 -2.3117e+00 +3.0698e+00 -1.2976e+00 +2.6546e-01 -4.6311e+00
32 0 +7.494319435e+01 +5.800319435e+01 +5.800319435e+01 -4.1984e-01 +6.7593e-01 -4.2619e+00 -1.5157e+00 +3.2525e+00 -2.2714e+00 -2.9047e+00 -9.1064e-04 +8.8403e-01 +2.1135e+00 +6.1289e-01 +3.0927e+00 +4.6515e-01 -1.1371e+00 +3.7420e+00 +4.2589e+00 +3.6087e+00 +8.7906e-01 +3.0900e+00 -3.8994e+00
37 0 +6.982724949e+01 +5.288724949e+01 +5.288724949e+01 +2.0287e+00 -1.6864e-01 -2.9834e+00 -4.0761e+00 +4.1186e+00 +4.1830e-01 +1.1861e+00 -1.3401e+00 +1.5883e+00 +1.1666e+00 +3.6180e+00 -6.3426e-01 -3.0617e-02 -3.0591e+00 +5.1108e+00 +1.7608e+00 +3.7491e+00 -1.5818e-01 -1.3491e+00 -3.4118e+00
47 0 +6.687927350e+01 +4.993927350e+01 +4.993927350e+01 +3.7307e+00 -1.6182e-01 -3.1985e+00 -1.0768e+00 +3.7940e+00 +9.5542e-01 +2.3587e+00 -2.1571e-01 -2.1607e+00 +2.5084e+00 -8.0863e-01 +4.1277e-01 -2.8891e+00 -5.9631e+00 +5.1721e+00 -3.0842e-01 +4.5103e+00 -2.4468e+00 +3.3650e+00 -2.1718e+00
51 0 +6.010697066e+01 +4.316697066e+01 +4.316697066e+01 +3.2736e+00 +4.5829e-01 -4.3866e+00 +1.3733e+00 +3.1707e+00 -3.4215e+00 +1.2899e+00 +6.0480e-01 -2.3663e+00 -1.3416e+00 -2.5846e+00 +1.6632e+00 -8.7066e-01 -2.6128e+00 +1.4893e+00 +3.9253e+00 +3.4937e+00 -2.6649e+00 +2.2534e+00 -2.5278e+00
85 0 +5.694460640e+01 +4.000460640e+01 +4.000460640e+01 +1.7284e+00 +2.5663e+00 -5.6247e+00 +6.1348e-01 -5.9512e-02 -1.4897e+00 +4.9673e+00 +1.8559e+00 -1.8366e+00 -4.9562e+00 +2.1755e+00 +2.7410e+00 +2.7846e-01 -5.2881e+00 +3.9539e+00 +2.9443e+00 +4.5110e+00 -4.6661e-01 +2.0345e+00 -2.9381e+00
110 0 +4.757075504e+01 +3.063075504e+01 +3.063075504e+01 -8.7650e-01 +9.3102e-01 -4.4184e+00 +2.4154e+00 +3.5938e+00 -1.0964e+00 +3.6409e+00 -7.4589e-01 -2.0416e+00 -4.2407e+00 +1.8755e-01 -3.9859e-01 +1.0974e+00 -3.6546e+00 +1.5020e-01 +1.4062e+00 +5.6701e+00 +5.1317e-01 +3.2620e+00 -3.4429e+00
125 0 +4.275914265e+01 +2.581914265e+01 +2.581914265e+01 +8.1562e-01 +1.3130e+00 -5.3410e-01 +2.7945e-01 +2.7980e+00 -1.2532e-01 +5.7602e+00 -2.3587e+00 -1.4901e+00 -4.2850e+00 +2.7014e+00 -5.6786e-01 -3.5647e+00 -3.6194e+00 +4.0813e+00 +2.1741e+00 +4.8637e+00 +6.5590e-01 +2.9301e+00 -2.5641e+00
153 0 +4.199643897e+01 +2.505643897e+01 +2.505643897e+01 +1.0346e+00 +1.1961e+00 -2.4867e+00 +2.2743e+00 +3.3381e+00 +1.5390e+00 +1.4013e+00 -7.1091e-01 -4.4885e+00 -8.2748e-01 +2.8689e-01 -1.9547e-01 -6.3208e-01 -3.9708e+00 +2.7092e+00 +2.6598e+00 +1.9708e+00 -5.7403e-01 +2.0303e+00 -9.4201e-01
160 0 +3.918656302e+01 +2.224656302e+01 +2.224656302e+01 +1.9450e+00 +3.4771e+00 -3.2782e+00 +7.6908e-01 +3.6865e+00 +2.0627e+00 +3.3897e+00 -3.0665e-01 -7.8127e-01 -2.3767e+00 +1.3989e+00 +5.4447e-01 -3.4342e+00 -4.1716e+00 +3.4281e+00 +7.7887e-01 +1.6718e+00 -9.0002e-01 +4.7624e-01 -2.5200e+00
164 0 +3.262005041e+01 +1.568005041e+01 +1.568005041e+01 -6.7465e-01 +2.6875e+00 -2.7324e+00 +3.5866e+00 +2.5465e+00 +1.3788e+00 +3.2043e+00 -3.2200e+00 -3.9401e+00 -2.2556e-01 +3.2891e+00 -2.2283e+00 -1.9470e-01 -2.7496e+00 +3.8992e+00 +2.3779e+00 +4.8856e+00 +2.7198e-02 -2.6035e-02 -1.2486e+00
176 0 +2.622634396e+01 +9.286343959e+00 +9.286343959e+00 -4.2164e-01 +8.9489e-01 -3.6688e+00 +1.9623e+00 +2.0038e+00 -6.0667e-02 +3.7830e+00 -1.3261e+00 -2.6845e+00 -4.1708e-01 +8.9054e-01 -1.5842e+00 -1.2903e+00 -2.9446e+00 +1.8003e+00 +1.7656e+00 +2.4660e+00 +1.6405e+00 +8.6598e-01 -2.3686e+00
241 0 +2.424019388e+01 +7.300193879e+00 +7.300193879e+00 +8.0159e-01 +5.3155e+00 -2.1296e+00 -8.5014e-02 +3.8767e+00 -6.5679e-01 +5.4462e+00 -2.1890e+00 -2.2224e-01 -1.7490e+00 +2.1730e+00 -2.0045e-01 -2.8658e+00 -2.8969e+00 +3.3029e+00 +1.6729e+00 +4.7920e+00 -1.1022e+00 -4.8106e-01 -2.5397e+00
283 0 +2.198731225e+01 +5.047312248e+00 +5.047312248e+00 +2.2222e+00 +2.2702e+00 -3.8110e+00 +1.2258e+00 +3.4089e+00 -2.0980e+00 +3.1508e+00 -1.9707e+00 -1.0570e+00 -2.7940e+00 +3.2539e+00 -1.8186e+00 -1.7984e+00 -3.0680e+00 +3.1879e+00 +2.6964e+00 +4.2625e+00 -1.3179e-01 -8.1197e-01 -2.7961e+00
285 0 +2.174955452e+01 +4.809554521e+00 +4.809554521e+00 +2.1786e+00 +3.6970e+00 -2.9149e+00 +1.1431e+00 +4.2103e+00 -2.7150e+00 +3.2422e+00 -1.5069e+00 -2.8688e-01 -3.0602e+00 +4.1143e+00 -2.5060e+00 -2.8301e+00 -1.0657e+00 +3.1355e+00 +1.8470e+00 +5.1686e+00 +2.4124e-01 -2.6487e-01 -3.4727e+00
356 0 +2.031403628e+01 +3.374036279e+00 +3.374036279e+00 -4.6421e-01 +3.0549e+00 -3.5166e+00 +2.5275e+00 +2.0389e+00 -1.5894e+00 +4.6869e+00 -6.1062e-01 +7.8263e-02 -2.1044e+00 +4.9638e+00 -3.0173e+00 -2.8807e+00 -1.2562e+00 +3.5663e+00 +1.1634e+00 +5.4927e+00 +5.3879e-01 -7.7114e-01 -3.4604e+00
371 0 +1.932255579e+01 +2.382555793e+00 +2.382555793e+00 +8.0638e-02 +2.6717e+00 -3.2376e+00 +2.1067e+00 +3.6019e+00 -8.9067e-01 +4.6777e+00 -1.4195e+00 +6.6292e-01 -2.4133e+00 +4.6018e+00 -2.7728e+00 -3.4575e+00 -6.8770e-01 +3.9456e+00 +1.8783e+00 +4.7101e+00 +7.4880e-01 -1.1125e+00 -2.5242e+00
377 0 +1.868899392e+01 +1.748993917e+00 +1.748993917e+00 -1.3041e+00 +2.5044e+00 -3.4362e+00 +2.4078e+00 +2.6659e+00 -1.1206e+00 +4.1365e+00 -1.3375e+00 -1.6449e+00 -1.4015e+00 +4.8319e+00 -3.1840e+00 -3.3755e+00 -9.9638e-01 +3.6414e+00 +2.6042e+00 +4.7122e+00 +1.9147e-01 -1.0525e+00 -2.7125e+00
379 0 +1.783449981e+01 +8.944998085e-01 +8.944998085e-01 +8.0311e-01 +4.0281e+00 -2.6586e+00 +1.8840e+00 +4.1044e+00 -5.9814e-01 +4.7551e+00 -2.0000e+00 -4.7255e-01 -2.5865e+00 +5.0895e+00 -2.3685e+00 -2.1867e+00 -9.4401e-01 +4.0054e+00 +1.5680e+00 +4.4431e+00 +1.2532e-01 -6.4174e-01 -1.6166e+00
393 0 +1.290530319e+01 -4.034696811e+00 -4.034696811e+00 -2.2261e-01 +3.5903e+00 -2.1789e+00 +3.1036e+00 +3.8214e+00 -1.2048e+00 +4.2561e+00 -1.4703e+00 -1.8096e-01 -2.7571e+00 +5.1753e+00 -2.6422e+00 -1.8066e+00 -9.4407e-01 +4.2524e+00 +2.5803e+00 +4.3086e+00 -1.3923e-01 -6.5323e-01 -2.0436e+00
434 0 +9.725071909e+00 -7.214928091e+00 -7.214928091e+00 +2.5359e-01 +1.7011e+00 -2.3134e+00 +2.8461e+00 +3.7085e+00 -1.3347e+00 +3.5466e+00 -1.8429e+00 -3.9416e-01 -1.5925e+00 +4.4061e+00 -2.7118e+00 -3.4777e+00 -1.5308e+00 +4.0648e+00 +1.7836e+00 +4.3247e+00 -1.3688e-01 -7.5940e-01 -1.4201e+00
