% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.270868857e+02 -3.350031143e+02 -3.350031143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.502431191e+02 +3.279031191e+02 +3.279031191e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.376244000e+02 +3.152844000e+02 +3.152844000e+02 +1.4249e+00 -3.9378e+00 -2.4428e+00 +3.5219e-02 +1.5161e-03
4 0 +2.156035016e+02 +2.932635016e+02 +2.932635016e+02 +2.4462e+00 -1.6979e+00 -3.5240e+00 -1.4095e-02 -1.0405e-01
6 0 +1.886307444e+02 +2.662907444e+02 +2.662907444e+02 +1.8475e+00 -4.7260e+00 +1.3402e+00 +1.3446e-01 -2.2248e+00
7 0 +1.017593881e+02 +1.794193881e+02 +1.794193881e+02 +2.0472e+00 -1.3314e+00 -2.2656e+00 +2.2984e+00 -1.1370e+00
8 0 +7.813165889e+01 +1.557916589e+02 +1.557916589e+02 +3.2842e+00 +2.3313e+00 -2.4009e-01 +3.3102e+00 -3.4998e+00
11 0 +6.659591249e+01 +1.442559125e+02 +1.442559125e+02 +2.6600e+00 -2.8702e-01 +1.5169e-01 +3.1621e+00 -2.7241e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.301878994e+02 +5.458678994e+02 +5.458678994e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.943829098e+02 +3.100629098e+02 +3.100629098e+02 -1.1416e+00 +3.5948e+00 +8.0410e-01 -2.9815e-01 -1.5942e+00
12 0 +1.631150748e+02 +2.787950748e+02 +2.787950748e+02 -2.3092e+00 +6.0197e-01 -1.5689e+00 +2.8227e+00 -6.6846e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.700190966e+02 +2.663090966e+02 +2.663090966e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.439009475e+02 +1.401909475e+02 +1.401909475e+02 -5.2380e-01 +8.8377e-01 +5.4710e-01 +2.8568e+00 +4.0347e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.321800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.589751285e+02 +3.911551285e+02 +3.911551285e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.136939836e+02 +2.458739836e+02 +2.458739836e+02 +2.0134e-01 -2.4671e+00 +3.1805e+00 -2.1828e+00 -2.0117e+00
12 0 +6.629953328e+01 +1.984795333e+02 +1.984795333e+02 -1.9350e+00 -1.0285e-01 +2.8987e+00 -5.6130e-01 -2.8141e+00
