% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.295649521e+07 +1.295644027e+07 +1.295644027e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +7.478127276e+06 +7.478072336e+06 +7.478072336e+06 +1.6709e+00 -7.0162e-01 +1.6758e+00 +3.2847e-01 +1.6839e-01 -1.3692e+00 +2.3771e-01 +1.7592e+00 -5.0160e-01 -2.3681e-01
9 0 +3.189639501e+06 +3.189584561e+06 +3.189584561e+06 +1.7484e+00 +5.3266e-01 +4.4622e+00 -2.6490e-02 +5.5900e-01 -1.6276e+00 -2.6999e+00 -2.9523e+00 -4.2558e+00 -1.8083e+00
22 0 +2.046986712e+06 +2.046931772e+06 +2.046931772e+06 -1.6646e-01 -6.4772e-01 +5.6910e+00 +6.5786e+00 -1.3947e+00 -1.5872e+00 -2.3805e-01 -2.1403e+00 -4.0011e+00 -3.7589e+00
32 0 +1.773033490e+06 +1.772978550e+06 +1.772978550e+06 +1.3405e+00 +1.9957e-01 +5.4755e+00 +5.0721e+00 -1.0037e+00 -1.0405e+00 -1.0696e+00 -1.8278e+00 -4.0459e+00 -2.3699e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.068863699e+07 +1.068869612e+07 +1.068869612e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +7.762519962e+06 +7.762579092e+06 +7.762579092e+06 +6.4854e-01 -3.7564e-02 +1.2177e+00 -2.0117e+00 -2.1228e+00 -2.5632e+00 -2.7402e-01 -1.2169e+00 -1.1470e+00 +1.8791e+00
5 0 +5.216275585e+06 +5.216334715e+06 +5.216334715e+06 -1.4608e+00 +2.1406e+00 -9.3413e-01 -1.7656e+00 -3.0861e+00 -2.1051e+00 +9.7833e-01 +1.5530e+00 +2.2072e-01 -1.8890e+00
13 0 +4.942672820e+06 +4.942731950e+06 +4.942731950e+06 +2.4365e+00 +1.9877e+00 -2.1857e+00 +2.0600e+00 -3.2784e+00 -1.1069e+00 +3.0239e+00 +1.1696e+00 +2.4404e+00 +9.8263e-01
25 0 +1.247902393e+06 +1.247961523e+06 +1.247961523e+06 +1.4685e+00 +2.0978e+00 -1.5943e+00 -1.9687e+00 -6.9291e+00 -1.2515e+00 -1.3803e+00 +3.8215e+00 +1.8239e+00 +1.6908e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.035701260e+06 +3.035209730e+06 +3.035209730e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +2.394086938e+06 +2.393595408e+06 +2.393595408e+06 +1.6799e+00 +1.9698e+00 -3.4129e-01 +2.2017e+00 +3.3839e+00 -4.6006e-01 -3.8372e+00 -4.0060e+00 +3.3839e+00 -8.4759e-01
9 0 +1.051659214e+06 +1.051167684e+06 +1.051167684e+06 +7.8945e-01 -3.4524e+00 +1.6215e+00 +1.5843e+00 +1.9462e+00 -1.3358e+00 -1.5088e+00 -4.3181e-01 -1.0998e-01 +2.7942e+00
14 0 +4.367890988e+05 +4.362975688e+05 +4.362975688e+05 +1.1866e-01 -9.3087e-01 -8.2371e-01 +1.5327e+00 -2.2094e-01 -1.8619e+00 -2.6933e+00 -7.3448e-02 +1.0268e+00 -1.2623e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.053765432e+07 +2.053748412e+07 +2.053748412e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.022139714e+06 +1.021969514e+06 +1.021969514e+06 -2.0323e+00 +1.0592e+00 +1.2324e+00 -1.7915e+00 +4.8981e+00 -1.4371e-01 +1.7352e+00 +5.1504e-01 -9.7185e-01 +4.7079e+00
15 0 +8.141540191e+05 +8.139838191e+05 +8.139838191e+05 -8.0123e-01 -1.2412e+00 +2.6097e+00 -2.1363e+00 +3.4033e+00 +2.1246e-01 +9.3838e-01 +2.2545e+00 -8.4450e-01 +3.1058e+00
20 0 +6.664609987e+05 +6.662907987e+05 +6.662907987e+05 +2.6502e-02 -2.5156e+00 +3.1766e+00 -8.2947e-01 +1.9608e+00 +8.0142e-01 +2.2181e+00 +3.6990e+00 -7.8133e-01 +2.9387e+00
32 0 +4.953674462e+05 +4.951972462e+05 +4.951972462e+05 -7.7013e-01 -1.0525e+00 +3.2555e+00 -1.6200e+00 +3.8682e+00 +1.0676e+00 +2.6716e-01 +2.0576e+00 -6.3903e-01 +4.5199e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.945944411e+06 +1.945474661e+06 +1.945474661e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +7.629199104e+05 +7.624501604e+05 +7.624501604e+05 -5.3744e-01 -4.8354e+00 -5.0305e+00 +3.5778e+00 +1.5547e+00 -1.4002e+00 -5.6177e-01 +1.2416e+00 +1.9914e+00 -2.7622e+00
17 0 +1.519533683e+05 +1.514836183e+05 +1.514836183e+05 +1.6311e+00 -4.6607e+00 -2.8068e+00 -2.2306e-01 +1.7224e-01 +3.3661e+00 -3.0890e+00 -1.6732e+00 +2.4377e-01 -5.2475e-01
