% f evaluations | g evaluations | best noise-free fitness - Fopt (3.752000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.454046287e+04 +2.457798287e+04 +2.457798287e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.905232805e+04 +1.908984805e+04 +1.908984805e+04 +4.4036e-02 -2.1193e+00 +1.9918e+00 -1.6285e+00 +2.4355e-02 -1.6392e-02 -1.5147e-01 -8.7712e-01 -1.8269e+00 +3.7766e+00
27 0 +1.670183443e+04 +1.673935443e+04 +1.673935443e+04 +2.5563e+00 -2.3553e+00 +1.6879e+00 -1.0580e+00 -1.3781e+00 +1.4214e+00 +2.2206e+00 +1.9555e+00 +2.7321e+00 +4.5130e+00
39 0 +1.092906774e+04 +1.096658774e+04 +1.096658774e+04 +2.1583e+00 -4.0680e+00 +3.5677e+00 -2.3621e+00 +2.3434e+00 +5.4899e-01 +3.8949e+00 +4.8360e-01 +4.4779e+00 +4.0182e+00
44 0 +6.147837161e+03 +6.185357161e+03 +6.185357161e+03 +3.1411e+00 -4.1188e+00 +4.7655e-01 -2.9554e+00 +2.1348e-01 +1.6107e+00 +3.1463e+00 +1.2793e+00 +3.5393e+00 +3.1407e+00
64 0 +4.026584177e+03 +4.064104177e+03 +4.064104177e+03 +2.4168e+00 -3.0829e+00 +1.6273e+00 -1.5117e+00 +3.7618e-02 +1.8418e-01 +1.1219e-01 +9.4659e-01 +1.2865e+00 -8.4989e-01
81 0 +2.813993246e+03 +2.851513246e+03 +2.851513246e+03 +2.2973e+00 -2.2742e+00 +2.8875e+00 -1.1668e+00 +2.2079e-01 +8.5039e-01 +2.0246e+00 +2.6486e+00 +3.3256e-01 +9.1036e-01
82 0 +1.658635756e+03 +1.696155756e+03 +1.696155756e+03 +2.0170e+00 -2.0767e+00 +2.1194e-01 -1.4975e+00 +8.9217e-01 +1.5856e+00 +2.0224e+00 +1.2648e+00 +1.9283e+00 -2.4592e-01
87 0 +1.442960214e+03 +1.480480214e+03 +1.480480214e+03 +1.3784e+00 -2.5859e+00 +1.6846e+00 -2.7985e+00 +2.4934e+00 +3.5737e-01 +1.7130e-01 +3.0608e+00 -5.5054e-01 +2.2996e+00
129 0 +8.023257138e+02 +8.398457138e+02 +8.398457138e+02 +1.8639e+00 -3.6633e+00 +1.3614e+00 -3.0756e+00 +1.1947e+00 +4.4555e-01 +4.4033e-01 +2.5940e+00 +7.6566e-01 -4.7218e-01
133 0 +7.465000645e+02 +7.840200645e+02 +7.840200645e+02 +1.4574e+00 -2.2630e+00 +1.7223e+00 -2.6063e+00 +9.9891e-01 +2.7258e-01 +1.0305e+00 +2.5536e+00 +1.8168e+00 +2.6138e-01
147 0 +5.892930951e+02 +6.268130951e+02 +6.268130951e+02 +1.0609e+00 -3.3942e+00 +1.8481e+00 -3.0349e+00 +2.0906e+00 +1.0287e+00 +5.7538e-03 +1.8599e+00 +1.9543e+00 -6.5256e-01
154 0 +5.183588124e+02 +5.558788124e+02 +5.558788124e+02 +1.6856e+00 -3.8209e+00 +2.1190e+00 -3.5547e+00 +1.7770e+00 +9.3273e-01 +1.1415e+00 +1.2471e+00 +1.6379e+00 -6.5094e-01
164 0 +2.672660425e+02 +3.047860425e+02 +3.047860425e+02 +2.0474e+00 -2.9034e+00 +1.7914e+00 -2.3795e+00 +1.8173e+00 +8.2112e-01 +7.3450e-01 +1.2025e+00 +2.7435e+00 +6.2144e-01
176 0 +2.231031416e+02 +2.606231416e+02 +2.606231416e+02 +1.8096e+00 -2.3797e+00 +2.0825e+00 -3.1788e+00 +1.9701e+00 +6.6920e-01 +1.5452e+00 +2.4013e+00 +7.4697e-01 -9.5450e-01
201 0 +1.969186371e+02 +2.344386371e+02 +2.344386371e+02 +1.7797e+00 -2.9381e+00 +1.7775e+00 -2.4012e+00 +2.7228e+00 +1.1644e+00 +1.1318e+00 +2.8390e+00 +1.7505e+00 -1.3962e+00
207 0 +5.960038399e+01 +9.712038399e+01 +9.712038399e+01 +1.3064e+00 -2.9692e+00 +2.0607e+00 -2.3362e+00 +1.8752e+00 +9.0970e-01 +1.2961e+00 +1.8390e+00 +1.8956e+00 -1.1878e+00
222 0 +5.440419608e+01 +9.192419608e+01 +9.192419608e+01 +1.4595e+00 -2.7765e+00 +1.9069e+00 -2.3314e+00 +2.3410e+00 +7.2140e-01 +1.5171e+00 +2.1102e+00 +1.6516e+00 -1.0650e+00
