% f evaluations | g evaluations | best noise-free fitness - Fopt (3.752000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.825696660e+04 +1.829448660e+04 +1.829448660e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.164741541e+04 +1.168493541e+04 +1.168493541e+04 +4.0704e+00 -7.6943e-03 +6.3392e-01 -2.2685e+00 +2.3271e+00
12 0 +4.547761927e+03 +4.585281927e+03 +4.585281927e+03 +1.3596e+00 -6.7040e-01 +1.0383e+00 -1.1759e+00 +2.2094e+00
13 0 +2.395599856e+03 +2.433119856e+03 +2.433119856e+03 +1.7058e+00 -3.4767e+00 +3.6203e-01 -3.5329e+00 +1.8381e-01
20 0 +2.873938273e+02 +3.249138273e+02 +3.249138273e+02 +2.0037e+00 -3.3127e+00 +2.3484e+00 -9.5963e-01 +5.0946e+00
31 0 +2.154633174e+02 +2.529833174e+02 +2.529833174e+02 +1.2328e+00 -2.7639e+00 +9.1272e-01 -1.3770e+00 +4.1991e+00
68 0 +1.215263780e+02 +1.590463780e+02 +1.590463780e+02 +2.3209e+00 -2.2818e+00 +1.6760e+00 -2.1233e+00 +2.9088e+00
78 0 +1.158140212e+02 +1.533340212e+02 +1.533340212e+02 +1.7606e+00 -2.8711e+00 +2.5444e+00 -2.5210e+00 +1.2881e+00
85 0 +6.145448078e+01 +9.897448078e+01 +9.897448078e+01 +1.4632e+00 -3.5682e+00 +2.1122e+00 -2.8422e+00 +2.1252e+00
86 0 +4.144718244e+01 +7.896718244e+01 +7.896718244e+01 +1.9361e+00 -3.2567e+00 +1.7482e+00 -2.2256e+00 +2.2456e+00
121 0 +3.406841018e+01 +7.158841018e+01 +7.158841018e+01 +1.4573e+00 -3.3685e+00 +2.0074e+00 -2.6522e+00 +2.3277e+00
124 0 +1.906255821e+01 +5.658255821e+01 +5.658255821e+01 +1.5861e+00 -3.1516e+00 +2.0208e+00 -2.3159e+00 +2.3195e+00
