% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.774068784e+01 +2.539068784e+01 +2.539068784e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.459707376e+01 -2.775292624e+01 -2.775292624e+01 +1.9455e+00 -7.6573e-01 +2.0179e+00 -1.0869e+00 -1.4840e+00 +1.4239e+00 -3.7163e+00 +1.7731e-01 +1.0123e+00 +2.1790e+00
10 0 +2.295532616e+01 -2.939467384e+01 -2.939467384e+01 +3.5480e-01 +2.7040e+00 -1.0217e-01 +1.9124e+00 -9.3983e-01 +1.8657e+00 -1.4629e+00 +1.1258e+00 +1.4370e+00 +1.4458e+00
15 0 +2.150915511e+01 -3.084084489e+01 -3.084084489e+01 -1.3320e+00 -6.8149e-01 +1.4127e-01 -7.1358e-01 -2.4686e+00 +2.2174e-01 -3.4199e+00 +5.0983e-01 +2.4264e+00 -4.5419e-02
18 0 +1.007821413e+01 -4.227178587e+01 -4.227178587e+01 +1.6953e+00 +1.8111e+00 +5.5825e-01 +5.4520e-01 +1.2042e-01 +9.0967e-01 -2.2076e+00 +7.7783e-01 +2.0610e+00 -2.1289e+00
30 0 +7.460807426e+00 -4.488919257e+01 -4.488919257e+01 +6.3032e-01 +1.0807e-01 -3.6925e-01 -2.3871e+00 -1.6684e+00 +3.4617e+00 -2.9537e+00 +6.5872e-03 +1.7043e+00 -2.7016e+00
32 0 +3.885369151e+00 -4.846463085e+01 -4.846463085e+01 -3.9684e-02 +8.8754e-01 +9.9976e-01 -7.9714e-01 -2.6903e-01 +2.3945e+00 -3.1978e+00 +7.2878e-02 +3.1951e+00 -1.2356e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.941703082e+01 -1.001229692e+02 -1.001229692e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +6.924800181e+01 -1.102919982e+02 -1.102919982e+02 -1.2425e+00 -5.9158e-01 +1.9008e+00 -1.7394e+00 +2.7176e-01 +1.1178e+00 -5.3168e-01 +1.1124e+00 +1.2913e+00 +5.5719e-01
6 0 +5.201962869e+01 -1.275203713e+02 -1.275203713e+02 +6.0361e-01 +1.5142e+00 +1.9952e+00 +5.6992e+00 +6.2929e-01 +6.0609e-01 +4.3356e-01 +1.3894e+00 +3.4372e-01 -2.2263e-02
7 0 +1.418830928e+01 -1.653516907e+02 -1.653516907e+02 +1.4711e+00 -1.5328e-01 -7.2352e-01 +2.0854e+00 -9.5598e-01 +2.1812e+00 +2.6512e+00 +3.1230e+00 +1.2589e+00 +5.1952e-01
24 0 +1.265699649e+01 -1.668830035e+02 -1.668830035e+02 +1.5629e+00 -1.1708e+00 -6.9060e-01 -1.0608e-01 -2.5586e-01 -2.9303e+00 +4.7558e+00 +3.9857e+00 +2.0715e+00 +1.3357e+00
27 0 +1.150589178e+01 -1.680341082e+02 -1.680341082e+02 +1.2312e+00 -5.0946e-01 -3.3699e+00 +2.5498e+00 +1.5937e+00 -2.6999e-01 +4.1256e+00 +4.0582e+00 +4.4548e+00 +7.7481e-01
32 0 +7.351849146e+00 -1.721881509e+02 -1.721881509e+02 +1.6469e+00 -5.7078e-01 -2.1433e+00 +1.1782e+00 +9.6371e-01 -9.1532e-01 +3.8802e+00 +3.8515e+00 +2.8128e+00 +1.2253e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.208590858e+01 +9.939590858e+01 +9.939590858e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +1.195953131e+01 +8.926953131e+01 +8.926953131e+01 +2.6221e+00 -2.5083e+00 +6.0171e-01 -2.1641e-01 -8.8167e-01 -1.7764e+00 +1.9288e+00 -5.0195e-01 +7.0826e-01 +1.6645e+00
26 0 +1.051658561e+01 +8.782658561e+01 +8.782658561e+01 -1.5330e-01 -1.2536e+00 +3.7434e-01 -8.8432e-01 -6.9193e-01 -7.1223e-03 +9.0385e-01 -1.8661e+00 +1.7133e+00 +2.9676e+00
32 0 +6.845056582e+00 +8.415505658e+01 +8.415505658e+01 +2.1285e-01 -6.3743e-01 +8.7930e-02 -9.4040e-02 -8.0214e-01 -1.3583e+00 +6.0819e-01 -1.9786e+00 +1.4236e+00 +2.3484e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.181434307e+01 +7.173434307e+01 +7.173434307e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +2.340037275e+01 +6.332037275e+01 +6.332037275e+01 +1.1320e+00 -2.9983e+00 +1.6698e+00 +9.1240e-01 -1.1404e-01 +1.7401e+00 +2.3899e-01 +1.6349e+00 +3.4118e+00 -1.2831e+00
18 0 +1.633969561e+01 +5.625969561e+01 +5.625969561e+01 +4.3695e+00 +1.1574e+00 +7.8499e-01 -1.5212e+00 -1.8099e+00 +2.6977e+00 +1.0790e+00 +2.6578e+00 +4.3015e+00 -2.0074e+00
23 0 +1.461232672e+01 +5.453232672e+01 +5.453232672e+01 +2.4557e+00 +2.1099e+00 +3.9491e+00 -1.0689e+00 -1.6102e+00 +2.8336e+00 +2.1441e+00 -2.6647e-01 +3.5353e+00 -1.7371e+00
32 0 +1.296848175e+01 +5.288848175e+01 +5.288848175e+01 +2.2052e+00 +6.4692e-01 +3.4436e+00 -7.1877e-01 -1.5571e+00 +3.4042e+00 +1.9096e+00 +1.3408e+00 +3.0692e+00 -1.4508e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.971858804e+01 +1.310858804e+01 +1.310858804e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +4.993464725e+01 -6.675352746e+00 -6.675352746e+00 -7.8928e-01 -2.0056e+00 +2.8506e+00 -8.4955e-01 -5.0667e-01 -7.9910e-01 -5.6190e-01 -2.6375e+00 +9.1694e-01 -2.0175e-01
19 0 +3.515388985e+01 -2.145611015e+01 -2.145611015e+01 -4.2192e-01 +2.3244e+00 +8.1070e-01 -7.8609e-01 -3.2222e+00 +8.9021e-01 +9.5901e-01 +2.2247e-02 -3.4070e+00 +6.0153e-01
20 0 +3.097957066e+01 -2.563042934e+01 -2.563042934e+01 +1.0876e+00 +5.8678e-02 +2.8838e+00 -1.2372e+00 -6.3343e-01 +5.9003e-03 +4.1864e+00 -1.3869e+00 +1.4796e+00 -2.2712e+00
26 0 +2.260353117e+01 -3.400646883e+01 -3.400646883e+01 +4.9805e-01 +1.0925e+00 +7.8544e-01 -2.8297e+00 -8.0698e-01 -6.0725e-01 +4.0159e+00 -1.8357e+00 -6.3210e-02 -4.5016e-02
32 0 +1.431182506e+01 -4.229817494e+01 -4.229817494e+01 +7.5018e-02 +5.8041e-01 +1.4635e+00 -3.0567e+00 -1.4017e+00 +1.7416e+00 +3.4210e+00 -2.4804e+00 -1.4964e+00 -1.5908e+00
