% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.543530517e+00 -4.380646948e+01 -4.380646948e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +4.910526138e+00 -4.743947386e+01 -4.743947386e+01 -3.6706e+00 -5.8561e-01 +3.2444e+00
9 0 +1.230586942e+00 -5.111941306e+01 -5.111941306e+01 -2.2358e+00 -1.0433e+00 +2.5036e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.242671208e+01 -1.671132879e+02 -1.671132879e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.727095217e+00 -1.728129048e+02 -1.728129048e+02 +1.0678e+00 +1.4797e+00 -7.8094e-01
7 0 +5.467524744e+00 -1.740724753e+02 -1.740724753e+02 +2.1787e-01 +1.4821e+00 -1.1068e+00
8 0 +3.631296826e+00 -1.759087032e+02 -1.759087032e+02 +1.0048e+00 -3.1181e+00 -2.7555e+00
9 0 +2.803931625e+00 -1.767360684e+02 -1.767360684e+02 +7.8201e-01 -1.2123e+00 -2.0328e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.551087869e+00 +8.286108787e+01 +8.286108787e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.513587631e+00 +7.882358763e+01 +7.882358763e+01 +9.0293e-01 -3.5985e-01 -3.5469e+00
9 0 +1.089046090e+00 +7.839904609e+01 +7.839904609e+01 +1.9344e-01 -1.1696e-02 -2.8357e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.677874282e+00 +4.459787428e+01 +4.459787428e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.761737179e+00 +4.368173718e+01 +4.368173718e+01 +3.5100e-01 +8.3872e-02 +2.1381e+00
6 0 +3.703995973e+00 +4.362399597e+01 +4.362399597e+01 +1.8898e+00 +9.4673e-01 +2.4347e+00
9 0 +3.208072886e+00 +4.312807289e+01 +4.312807289e+01 +1.0096e+00 +4.3679e-01 +2.3246e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.005712615e+01 -3.655287385e+01 -3.655287385e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.773032336e+01 -3.887967664e+01 -3.887967664e+01 +2.8714e+00 +9.7073e-01 -8.7106e-01
8 0 +3.511203183e+00 -5.309879682e+01 -5.309879682e+01 -2.6371e-01 +1.2959e+00 +3.2651e+00
