% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.275825074e+07 +3.275762963e+07 +3.275762963e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +8.451612339e+06 +8.450991229e+06 +8.450991229e+06 -1.3270e+00 +1.4377e+00 -1.0768e+00 -3.9730e+00 -1.9524e+00
13 0 +4.283756591e+06 +4.283135481e+06 +4.283135481e+06 -2.6530e+00 +4.0436e+00 -1.7693e+00 -2.6717e+00 -2.1519e+00
16 0 +2.342388214e+05 +2.336177114e+05 +2.336177114e+05 -1.2104e+00 +4.4495e+00 -5.5800e-01 -3.4544e+00 -5.3845e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.522761725e+08 +1.522759177e+08 +1.522759177e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.961042560e+07 +6.961017078e+07 +6.961017078e+07 -1.9646e+00 +2.8306e+00 +3.0086e-01 +1.1061e+00 -1.6804e+00
3 0 +5.412098894e+07 +5.412073412e+07 +5.412073412e+07 +3.2800e-01 +2.0583e+00 -1.6109e+00 -2.1841e+00 +7.2955e-01
7 0 +4.844318526e+07 +4.844293044e+07 +4.844293044e+07 +1.6552e+00 -5.8019e-01 -9.0250e-01 -2.9910e+00 -2.6694e-01
12 0 +1.321107520e+07 +1.321082038e+07 +1.321082038e+07 +2.3413e+00 +1.0448e+00 -2.3254e+00 -1.0857e+00 -2.7995e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.641714053e+08 +1.641714619e+08 +1.641714619e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.531549883e+08 +1.531550449e+08 +1.531550449e+08 +2.8334e+00 -6.5904e-01 +6.8927e-01 -1.5830e+00 -2.6920e+00
4 0 +8.241042919e+07 +8.241048580e+07 +8.241048580e+07 -9.1870e-01 +2.3188e-01 +9.0637e-01 -5.4518e-01 -1.9963e+00
5 0 +4.462965181e+07 +4.462970842e+07 +4.462970842e+07 +1.2889e+00 -2.9044e+00 +1.2421e+00 +1.1903e+00 +1.7899e-04
11 0 +3.319503548e+07 +3.319509209e+07 +3.319509209e+07 -1.2231e+00 -3.6418e+00 +1.4465e+00 +2.0911e+00 +1.1149e+00
14 0 +2.886728486e+07 +2.886734147e+07 +2.886734147e+07 +4.1334e-01 -4.9669e+00 +9.4686e-01 +3.9313e+00 +4.1981e-01
15 0 +2.591317388e+07 +2.591323049e+07 +2.591323049e+07 -1.0172e+00 -1.1945e+00 -8.3063e-02 +1.7061e+00 -4.1617e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.982210084e+07 +5.982208274e+07 +5.982208274e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.407166858e+07 +2.407165048e+07 +2.407165048e+07 -7.7959e-01 +3.3461e+00 +1.9256e+00 +1.0788e-01 -1.0178e+00
4 0 +1.709222722e+07 +1.709220912e+07 +1.709220912e+07 +9.9169e-01 +2.0092e+00 +4.9915e-01 +1.6638e+00 +7.8011e-01
14 0 +1.653869549e+07 +1.653867739e+07 +1.653867739e+07 -1.9432e+00 +9.5903e-01 +3.0078e+00 -2.6972e-01 -1.2882e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.916572692e+06 +5.916610462e+06 +5.916610462e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.876608825e+06 +1.876646595e+06 +1.876646595e+06 -1.2875e+00 +2.4944e+00 +1.6530e+00 -6.2987e-01 +7.8980e-02
