% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.644548928e+02 +4.998048928e+02 +4.998048928e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +3.004701998e+02 +3.358201998e+02 +3.358201998e+02 +3.7050e-01 +1.5722e+00 +2.2713e+00 +1.0152e+00 +1.6805e+00
10 0 +2.517660519e+02 +2.871160519e+02 +2.871160519e+02 +7.1829e-01 +3.0386e+00 +5.6188e-01 +1.2586e+00 +2.4934e-01
16 0 +1.464902350e+02 +1.818402350e+02 +1.818402350e+02 +2.5778e+00 +1.6016e+00 +1.1281e+00 -2.8366e+00 -2.5645e+00
18 0 +1.139934213e+02 +1.493434213e+02 +1.493434213e+02 +2.5946e+00 +8.3318e-01 +1.7442e+00 -2.0839e+00 -2.2414e+00
19 0 +7.741154845e+01 +1.127615484e+02 +1.127615484e+02 +8.0371e-01 -2.1175e+00 +3.5276e+00 +7.9946e-02 -2.6260e+00
32 0 +6.638614891e+01 +1.017361489e+02 +1.017361489e+02 -8.6270e-01 -5.7003e-01 +5.6305e+00 +2.3943e-01 -4.3384e+00
37 0 +5.572004765e+01 +9.107004765e+01 +9.107004765e+01 +3.7765e+00 +5.0513e-01 +3.6297e+00 +5.3283e-01 -3.0410e+00
47 0 +4.081641757e+01 +7.616641757e+01 +7.616641757e+01 -4.3673e-01 +4.0196e+00 +3.9027e+00 -1.8313e-01 -4.8761e+00
66 0 +2.650463728e+01 +6.185463728e+01 +6.185463728e+01 +4.1059e-01 +3.5470e+00 +2.8041e+00 +8.8473e-02 -4.5100e+00
81 0 +1.569177597e+01 +5.104177597e+01 +5.104177597e+01 +1.5969e+00 +3.5322e+00 +2.6882e+00 -6.4934e-03 -3.0741e+00
96 0 +1.071533654e+01 +4.606533654e+01 +4.606533654e+01 +1.4082e+00 +2.7405e+00 +3.5187e+00 +2.2582e-01 -3.1769e+00
116 0 +8.107680310e+00 +4.345768031e+01 +4.345768031e+01 +1.2648e+00 +1.5338e+00 +3.2025e+00 +1.0675e+00 -2.0428e+00
126 0 +7.071180191e+00 +4.242118019e+01 +4.242118019e+01 +1.5788e+00 +2.0575e+00 +3.1835e+00 +9.2596e-01 -1.8309e+00
