% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.387250641e+07 +5.387254418e+07 +5.387254418e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +4.869145101e+07 +4.869148878e+07 +4.869148878e+07 -1.0714e+00 +3.6311e+00 -2.8527e+00 +7.3590e-01 +3.1737e-02 -1.9457e+00 +6.0620e-03 -2.0531e+00 -1.1951e+00 -4.0673e+00
17 0 +4.716975945e+07 +4.716979722e+07 +4.716979722e+07 -9.4089e-01 +3.2430e+00 -3.1194e-02 -1.7687e+00 +2.9290e+00 -7.4580e-01 +8.9373e-01 -1.8941e+00 -1.4065e+00 -1.8748e+00
44 0 +4.456795377e+07 +4.456799154e+07 +4.456799154e+07 -1.9534e+00 +3.3844e+00 -7.0731e-01 +1.7722e-01 +6.7061e+00 -6.9212e-01 +3.7389e-01 -2.1148e+00 -3.8623e-01 -6.6260e+00
56 0 +4.137073031e+07 +4.137076808e+07 +4.137076808e+07 -3.0473e+00 +3.4605e+00 +2.4298e+00 -2.8550e+00 +5.5443e+00 +8.8025e-01 -1.7962e+00 -3.4594e+00 -2.9918e+00 -4.2798e+00
68 0 +3.336708869e+07 +3.336712646e+07 +3.336712646e+07 -3.1007e+00 +1.5388e+00 -2.6161e+00 -3.6887e+00 +5.3647e+00 -1.5474e+00 -1.7090e+00 -9.2027e-01 -1.9518e+00 -6.0414e+00
80 0 +2.001757568e+07 +2.001761345e+07 +2.001761345e+07 -3.0213e+00 +4.0640e+00 -9.6174e-01 -1.2234e+00 +1.6294e+00 -1.1789e+00 -1.8889e+00 -1.4242e+00 -2.8375e+00 -4.0842e+00
101 0 +1.923698339e+07 +1.923702116e+07 +1.923702116e+07 -1.3725e+00 +1.5953e+00 +1.6518e+00 +2.5474e+00 +1.7123e+00 -3.8902e+00 -9.4617e-01 +8.1999e-01 -1.8631e+00 -3.1693e+00
107 0 +1.868935031e+07 +1.868938808e+07 +1.868938808e+07 -2.3630e+00 -1.2577e+00 +3.7625e-02 +1.1194e+00 +3.5923e+00 -2.6085e+00 -2.6479e+00 +2.2760e+00 -1.8209e+00 -2.9168e+00
112 0 +1.709990326e+07 +1.709994103e+07 +1.709994103e+07 -2.9242e+00 +1.0537e+00 +2.3440e+00 +7.0613e-01 +1.4368e+00 -3.0039e+00 -1.7864e+00 +6.7858e-02 -2.7813e+00 -5.3245e+00
114 0 +1.604403099e+07 +1.604406876e+07 +1.604406876e+07 -2.4466e+00 +2.0064e+00 -8.7687e-01 +1.9560e+00 +3.0984e+00 -2.4341e+00 -4.7337e+00 +1.5152e+00 -1.6315e+00 -1.6949e+00
134 0 +1.502713503e+07 +1.502717280e+07 +1.502717280e+07 -2.4475e+00 +1.4913e+00 +1.2855e+00 +9.9526e-01 +2.3218e+00 -2.2169e+00 -2.0640e+00 +9.9535e-01 -2.0854e+00 -7.8809e+00
142 0 +1.110597438e+07 +1.110601215e+07 +1.110601215e+07 -3.8543e+00 +3.2066e+00 -3.3166e-01 -2.4202e-01 +3.9942e+00 -1.1770e+00 -1.5772e+00 +1.4475e+00 -3.9184e+00 -7.3979e+00
143 0 +9.845540793e+06 +9.845578563e+06 +9.845578563e+06 -3.9210e+00 +2.4092e+00 -8.4323e-01 -5.0658e-02 +2.0584e+00 -3.8761e+00 -4.6066e+00 +2.0432e+00 -2.0823e+00 -4.0186e+00
