% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.992761284e+02 +3.900661284e+02 +3.900661284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.716727092e+02 +3.624627092e+02 +3.624627092e+02 +9.0188e-01 -3.8351e+00 +4.4398e-01 +4.9645e-01 +2.1292e+00 +8.1115e-01 -1.3432e+00 +3.8053e+00 -7.1205e-02 -2.3349e+00 -1.7220e+00 -8.9772e-02 -8.3877e-02 -5.4285e-01 +3.3195e-01 -2.0341e+00 -6.4954e-01 +2.8674e+00 -4.1243e+00 -4.9531e+00
3 0 +2.916273555e+02 +2.824173555e+02 +2.824173555e+02 +5.0587e-01 -1.0498e+00 -1.0489e+00 +4.3835e+00 -3.1215e+00 -3.9145e+00 -1.8252e+00 -1.8400e+00 +4.5228e+00 -1.7275e+00 -1.8546e+00 -4.0987e+00 +6.4742e-01 -8.4354e-01 +4.1702e-01 -1.8033e+00 +1.7452e-01 +5.2814e-01 -2.9103e+00 +3.6033e+00
23 0 +2.743657560e+02 +2.651557560e+02 +2.651557560e+02 +1.7396e+00 +1.4949e+00 +6.3795e-02 +1.6221e+00 +2.5452e+00 +3.0750e-01 -5.1272e-01 +2.8567e+00 -3.8159e+00 -2.9139e+00 -1.7997e+00 -5.3126e+00 +5.5243e-01 +1.4741e+00 -3.2389e+00 -6.1667e-01 +2.0580e+00 +1.3697e+00 -1.2452e+00 +2.6361e+00
30 0 +2.690926554e+02 +2.598826554e+02 +2.598826554e+02 +1.1911e+00 +3.5256e+00 -4.9517e-01 +1.0737e+00 +2.4616e+00 +1.0173e+00 -9.1354e-01 +6.8309e-01 -1.1256e+00 -3.2093e+00 -2.9837e+00 -7.5786e+00 +1.6535e+00 -1.5532e-01 -2.5554e+00 -2.3033e+00 -1.5187e+00 +3.3057e+00 -3.4353e-02 +4.0811e+00
40 0 +2.365000426e+02 +2.272900426e+02 +2.272900426e+02 +1.7328e+00 +3.8552e+00 -1.7072e+00 +4.3840e+00 +1.0091e+00 +1.8056e+00 -2.9503e+00 -7.9712e-01 -1.4677e+00 -5.8049e+00 -1.8976e+00 -1.1306e+01 +5.6655e+00 -8.5853e-01 -1.3316e+00 -8.9997e-03 -1.7368e+00 +2.0326e+00 -4.9726e+00 +8.2694e+00
42 0 +2.281559723e+02 +2.189459723e+02 +2.189459723e+02 -8.1965e-01 +3.7340e+00 -1.5946e+00 +2.3162e+00 +6.4674e-01 +2.1863e+00 -1.9898e+00 +3.9865e+00 -6.1658e-01 -4.1415e+00 -3.0262e+00 -5.4362e+00 +5.1536e+00 +2.1289e+00 -2.0705e+00 -5.9096e-01 +1.0234e-01 +2.2503e+00 -3.8839e-01 +5.1365e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.992761284e+02 +1.055266128e+03 +1.055266128e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.309832002e+02 +9.869732002e+02 +9.869732002e+02 -2.1686e+00 -3.4780e-01 -1.2526e+00 +2.4241e+00 +1.7827e+00 -2.4769e+00 -2.1114e+00 +2.8535e+00 +1.7979e+00 -1.3469e+00 +1.1031e+00 -2.8408e+00 +2.8619e+00 -1.1149e+00 +2.8426e+00 +3.0679e-01 +1.1181e+00 +2.5217e-01 +2.8430e+00 +9.6348e-01
12 0 +3.142446430e+02 +9.702346430e+02 +9.702346430e+02 +1.0929e+00 -3.3906e-01 +5.5608e-02 +6.0117e-01 -1.6521e+00 +1.3752e+00 -1.2688e+00 +2.1011e+00 +3.3079e+00 -1.6959e+00 +2.0862e+00 -1.9026e-01 +3.0734e+00 -3.7978e-02 +3.8228e+00 +4.9565e-01 -3.0152e+00 -7.3561e-02 +2.5290e-01 +1.1425e+00
17 0 +2.663824616e+02 +9.223724616e+02 +9.223724616e+02 -1.8769e+00 -2.9825e+00 -1.2139e+00 -1.1551e+00 -2.2038e+00 -2.0315e+00 +3.1509e-01 -7.6266e-02 -5.2832e-01 +2.7867e+00 +2.5635e+00 +9.3520e-01 -5.1414e-01 +2.8441e-01 +4.9558e+00 +2.9340e+00 -6.9001e-01 -7.8097e-01 +3.5882e+00 +3.5545e+00
27 0 +2.486765809e+02 +9.046665809e+02 +9.046665809e+02 -2.5513e+00 -3.2808e+00 -2.3487e+00 +1.5888e+00 -2.8431e+00 +9.4569e-01 +5.6206e-01 +3.4312e+00 +9.6574e-01 -8.1347e-01 +2.0440e+00 +2.1222e+00 -5.2364e-01 +1.0675e+00 +4.8797e+00 +3.5389e+00 -1.1662e-01 -2.6850e+00 +5.5939e+00 +1.2454e+00
28 0 +2.293126991e+02 +8.853026991e+02 +8.853026991e+02 +1.0193e+00 -2.8142e+00 -2.8729e+00 -4.0233e-01 -1.4964e+00 +1.5836e+00 -2.9771e+00 +4.0788e+00 +4.1593e+00 +6.9028e-01 +1.0457e-01 -3.2361e-02 +1.9111e+00 +1.7975e+00 +4.8839e+00 +3.3434e+00 -9.1966e-01 -2.6459e+00 +4.2476e+00 +4.8747e+00
38 0 +1.916050896e+02 +8.475950896e+02 +8.475950896e+02 +2.1419e+00 -2.8008e+00 +5.8500e-01 +2.0123e+00 -9.7129e-01 +1.5125e-01 -1.1575e+00 +4.0537e+00 +3.4801e+00 +1.3356e-01 +1.1482e+00 +2.5035e+00 +3.3177e+00 -8.5621e-01 +3.6507e+00 +2.2507e+00 -4.0435e+00 -1.1153e+00 +6.2168e+00 +5.8868e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.992761284e+02 +4.659861284e+02 +4.659861284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.949350160e+02 +4.616450160e+02 +4.616450160e+02 -3.4972e+00 +4.8470e-02 +2.5949e+00 -1.4295e+00 -2.0347e+00 -4.5049e+00 -2.6354e-02 -1.5411e+00 -1.1297e+00 +2.1490e+00 -1.6628e+00 +1.1258e-02 -6.7200e-02 +5.2931e+00 -2.8910e-01 +2.0106e+00 -2.1345e+00 +3.4541e+00 +1.7452e-01 +9.4767e-01
4 0 +3.739572782e+02 +4.406672782e+02 +4.406672782e+02 +9.0804e-01 -2.3263e+00 -1.3836e+00 +3.1476e+00 -4.8600e+00 -1.9707e+00 +6.6176e-01 -3.1185e+00 +1.7624e+00 -1.3303e+00 -2.1319e+00 +9.4803e-01 +2.1397e+00 +1.3821e+00 +1.1861e+00 +6.0110e-01 +8.2924e-02 -4.3494e-01 -2.4527e-02 +3.4124e+00
5 0 +3.670076850e+02 +4.337176850e+02 +4.337176850e+02 +1.2333e+00 +9.7465e-01 -7.7433e-01 +5.9870e-01 -2.5382e+00 -1.4035e+00 -3.3257e-01 +1.9367e+00 +7.8917e-01 -1.3678e+00 -4.0265e-01 +2.6346e+00 +2.2534e+00 +2.7367e+00 -2.3496e+00 +1.1198e+00 +6.0895e-01 +1.8033e+00 +1.0566e+00 -4.8321e+00
11 0 +3.603980678e+02 +4.271080678e+02 +4.271080678e+02 +1.0453e+00 -3.0956e-01 -1.0272e+00 +3.9411e-01 +8.0288e-01 +7.1394e-01 -6.5347e-01 +9.0546e-01 +4.5423e+00 +5.8924e-01 -2.8086e+00 -1.1392e+00 -2.5088e+00 +5.3393e+00 +8.0344e-01 +4.1628e-01 +9.6990e-01 +1.3598e+00 +1.7278e+00 -2.6826e+00
14 0 +3.334734808e+02 +4.001834808e+02 +4.001834808e+02 +4.8213e+00 -7.0121e-01 -1.3100e+00 +5.8873e-01 -1.5057e+00 -2.7563e+00 -1.3697e+00 -3.0230e+00 +2.4094e+00 -1.9531e+00 +2.8327e-01 +2.4453e+00 +4.3811e+00 +1.8505e-01 +9.6211e-01 +2.8331e+00 +9.4937e-01 +2.0055e-01 -1.5836e+00 -9.8858e-01
