% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.773964217e+03 +1.803934217e+03 +1.803934217e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
46 0 +1.425702552e+03 +1.455672552e+03 +1.455672552e+03 +2.0947e+00 +4.5936e-01 -4.1457e+00 -3.9381e+00 +9.0097e-01 +2.6391e+00 +1.8110e-01 -2.3110e+00 -1.8593e+00 -1.0593e+00 +1.8311e+00 -1.4606e-01 +2.3028e+00 -1.1209e+00 +4.6492e-01 +2.7375e+00 -8.1442e-01 -2.7110e+00 +8.4508e-01 -1.4037e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.449644894e+03 +2.397934894e+03 +2.397934894e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +2.398130243e+03 +2.346420243e+03 +2.346420243e+03 -3.2715e+00 +3.2619e+00 +2.2884e+00 -2.6370e+00 -3.5574e-01 +3.4266e-01 -3.6197e+00 -3.1662e-01 +3.9986e-01 -2.1560e-01 +1.5893e+00 +2.5050e+00 -2.1412e+00 -4.2731e+00 -3.3110e+00 -4.7852e-01 -1.8274e+00 -7.1675e-01 -6.8450e-01 +2.3665e+00
16 0 +2.292780916e+03 +2.241070916e+03 +2.241070916e+03 +1.2116e+00 +5.3732e+00 -1.8293e+00 -1.3291e+00 -3.5396e+00 +1.2716e+00 +7.0340e-01 +2.7380e+00 -1.7812e+00 +1.8543e+00 +3.1024e+00 +5.5962e+00 +8.9582e-01 -5.2454e+00 -1.0288e+00 +7.6093e-01 -7.4063e-01 +1.4100e+00 -1.1216e+00 +2.4434e+00
19 0 +2.088078844e+03 +2.036368844e+03 +2.036368844e+03 -1.9909e-02 -2.0090e+00 -2.5939e+00 -2.6819e+00 +9.8961e-01 +2.4780e+00 -2.6341e+00 -4.1679e-01 +7.5318e-01 +4.4769e-01 +1.1148e+00 +1.5523e+00 +1.4046e+00 -4.6502e+00 -2.9538e-01 -1.3207e-01 -1.0248e+00 -1.4551e+00 -1.9997e+00 +5.0799e+00
40 0 +1.722770469e+03 +1.671060469e+03 +1.671060469e+03 +4.1978e+00 -6.7540e-01 +4.5558e-01 -3.1873e+00 +2.4060e-01 -6.1076e-01 -2.3760e+00 +1.6821e-01 +1.1283e+00 +6.2708e-01 +6.4148e-01 +3.7275e+00 +6.3430e-01 -3.1023e+00 +9.7707e-01 +9.8208e-01 -3.2025e+00 +2.6186e+00 +6.8597e-01 +5.3522e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.018658347e+03 +1.738708347e+03 +1.738708347e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.861269973e+03 +1.581319973e+03 +1.581319973e+03 -1.0924e+00 -1.9129e+00 +1.2808e+00 +2.0488e+00 -8.5225e-01 -1.6516e+00 +4.1428e-01 +1.3856e+00 -1.9056e+00 -2.3357e+00 -5.9241e-01 +4.2573e-01 +8.6267e-01 +1.4199e+00 +2.1047e+00 -1.4499e+00 +2.6826e+00 +2.1931e+00 +1.1081e-01 +1.7380e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.926286861e+03 +2.858276861e+03 +2.858276861e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 0 +1.852018312e+03 +2.784008312e+03 +2.784008312e+03 +2.4930e+00 +2.1334e+00 -3.6414e+00 -1.6479e+00 +2.9162e+00 -4.9675e+00 -3.1576e+00 -6.5996e-01 +1.3184e-01 +1.3172e+00 -1.4691e-01 -2.0907e+00 -2.1939e+00 +1.1727e-01 +3.3939e-01 +2.6132e+00 -3.2740e+00 +2.6436e+00 +1.9637e+00 +1.0056e+00
30 0 +1.757944366e+03 +2.689934366e+03 +2.689934366e+03 +9.2588e-01 -6.7757e-01 -4.9219e-01 -3.7039e+00 +2.4767e+00 +2.5925e+00 -1.8466e+00 -2.1777e+00 +2.4568e+00 +4.4833e-01 +4.1634e-01 -1.9615e+00 +1.0159e+00 +6.4457e-01 +1.7406e+00 +4.4467e-01 -1.5858e+00 +2.4341e+00 +2.9437e+00 -2.0809e+00
33 0 +1.703679699e+03 +2.635669699e+03 +2.635669699e+03 +3.0731e+00 +1.8364e+00 -1.6895e+00 -2.2550e+00 +5.4261e-01 -1.1531e+00 -4.8623e-01 -3.3201e+00 +2.0694e+00 -6.3427e-01 +3.3290e+00 -3.1017e+00 -4.6772e+00 -5.6231e+00 -6.0042e-01 +1.3567e+00 -5.2228e-01 +4.7405e-02 +3.6934e+00 -2.5665e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.133100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.068050719e+03 +2.181360719e+03 +2.181360719e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.836907348e+03 +1.950217348e+03 +1.950217348e+03 +2.8302e+00 +8.2938e-01 +6.8652e-01 -8.0571e-01 -1.2879e+00 +3.0008e+00 -1.0466e+00 -2.9099e+00 +1.6674e+00 +1.2449e+00 +2.1888e+00 +1.2009e+00 -3.1453e+00 +2.6645e+00 -1.5193e+00 +1.1521e+00 +1.3549e+00 +1.0560e+00 +1.3840e+00 -1.2372e+00
21 0 +1.715950667e+03 +1.829260667e+03 +1.829260667e+03 +5.7129e+00 -1.5166e+00 +2.1836e+00 -4.9702e-01 +1.1973e+00 +2.5654e+00 +7.4003e-01 -1.2325e+00 -9.8368e-01 +1.6196e+00 -6.6013e-01 +9.9430e-01 -4.1830e+00 +1.5367e+00 +3.8358e-01 +2.6094e+00 +3.9820e+00 +3.4209e+00 -2.1916e+00 -2.5866e+00
