% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.170744060e+05 +3.171103060e+05 +3.171103060e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.077329736e+05 +3.077688736e+05 +3.077688736e+05 +1.8343e+00 -2.5277e+00 +5.6705e-01 -1.1021e+00 -1.2833e-01 +4.2949e-01 -1.1557e+00 -4.9252e-01 +2.1106e-01 +3.9347e-01
13 0 +1.917844959e+05 +1.918203959e+05 +1.918203959e+05 +2.1972e+00 +1.3881e+00 -2.3295e+00 +7.3448e-01 +4.3382e-01 -8.5866e-01 -2.2390e+00 -1.5353e+00 -3.2289e+00 +2.2767e+00
15 0 +1.380734850e+05 +1.381093850e+05 +1.381093850e+05 -4.6446e-01 -2.0781e-01 +4.7762e+00 -6.4120e-01 +2.1127e+00 +1.0903e+00 -7.7534e-01 -2.9291e+00 -2.0556e+00 -8.4610e-02
35 0 +1.100380327e+05 +1.100739327e+05 +1.100739327e+05 -7.1915e-01 -2.1508e+00 +5.1671e+00 +1.1336e+00 +1.6023e+00 -3.0808e+00 -2.7052e+00 -5.0349e+00 -4.4143e+00 +2.2377e-01
37 0 +7.877534313e+04 +7.881124313e+04 +7.881124313e+04 +3.8335e-01 -1.9054e+00 +4.8551e+00 +1.5362e+00 +1.7938e+00 -4.2674e+00 -3.3641e+00 -2.4132e+00 -1.7243e+00 +1.3838e+00
47 0 +2.224575329e+04 +2.228165329e+04 +2.228165329e+04 +3.3149e+00 +3.4134e+00 +4.0382e+00 +4.2952e+00 +1.3680e+00 -6.5006e+00 -3.6869e+00 -1.7014e+00 -2.8275e+00 +3.7000e-01
59 0 +1.886147408e+04 +1.889737408e+04 +1.889737408e+04 +3.5573e+00 +9.1777e-01 +3.7823e+00 -1.4097e-01 +2.6748e+00 -2.2674e+00 -3.1772e+00 -3.2704e+00 -3.1673e+00 +1.1452e+00
76 0 +5.627471994e+03 +5.663371994e+03 +5.663371994e+03 +7.4343e-01 +3.0199e+00 +5.3381e+00 +2.3545e-01 +1.8405e+00 -5.6886e+00 -3.2949e+00 -5.9418e+00 -5.3617e+00 +3.1966e-01
84 0 +3.737077638e+03 +3.772977638e+03 +3.772977638e+03 -2.0637e+00 +2.9130e+00 +6.6805e+00 -1.0483e+00 +1.8197e+00 -4.2001e+00 -4.1936e+00 -2.9430e+00 -2.1686e+00 +3.2544e+00
94 0 +3.973219857e+02 +4.332219857e+02 +4.332219857e+02 +4.7115e+00 +2.1561e+00 +4.0331e+00 -1.8656e-01 +3.9420e-01 -3.7743e+00 -7.9082e+00 -1.1036e+00 -1.4890e+00 +5.1020e+00
100 0 +2.217584843e+02 +2.576584843e+02 +2.576584843e+02 +1.8814e+00 +3.3121e+00 +7.7063e+00 -1.7012e+00 -2.0141e+00 -1.2853e+00 -2.9629e+00 -1.5565e+00 -4.0648e+00 +3.3593e+00
101 0 +1.904828282e+02 +2.263828282e+02 +2.263828282e+02 -2.1868e-01 +1.7013e+00 +6.1854e+00 -1.8516e+00 -2.3297e+00 -3.8422e+00 -4.9977e+00 -3.2016e+00 -2.5430e+00 +1.6723e+00
247 0 +1.372719911e+02 +1.731719911e+02 +1.731719911e+02 +3.3174e+00 +4.2399e+00 +1.0785e+00 +1.7569e+00 +1.8248e+00 -3.2616e+00 -4.8831e+00 -5.2618e-01 -3.7612e+00 +5.8322e+00
