% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.716939245e+00 +1.358693924e+01 +1.358693924e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.029754545e+01 +2.030754545e+01 +2.030754545e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.815696257e+01 +1.816696257e+01 +1.816696257e+01 +1.3664e+00 -4.0695e+00 +8.2100e-03 +3.7488e+00 +1.1843e+00
5 0 +1.691551470e+01 +1.692551470e+01 +1.692551470e+01 +5.1904e-01 -1.3613e+00 +7.8915e-01 +1.2773e+00 +5.9616e-02
6 0 +1.473022504e+01 +1.474022504e+01 +1.474022504e+01 -1.7921e+00 +1.2443e+00 +7.7446e-01 +1.2862e+00 +1.9827e+00
8 0 +1.427757641e+01 +1.428757641e+01 +1.428757641e+01 +4.6096e+00 +4.4060e-01 +8.6285e-01 +1.8218e+00 +1.9200e+00
9 0 +9.423922057e+00 +9.433922057e+00 +9.433922057e+00 +1.6320e+00 -4.6721e-01 +2.0118e+00 +3.4113e+00 -1.9047e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.559460382e+01 -1.150153962e+02 -1.150153962e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.330312707e+01 -1.173068729e+02 -1.173068729e+02 +2.5615e+00 +1.2701e+00 -4.4099e-02 +2.1855e+00 -1.7485e+00
13 0 +1.110008944e+01 -1.195099106e+02 -1.195099106e+02 +3.3006e+00 +2.8848e+00 -7.1529e-01 +2.6968e+00 -6.2474e-01
17 0 +5.323641022e+00 -1.252863590e+02 -1.252863590e+02 +5.1644e+00 -2.2801e+00 -9.0349e-01 +2.2452e+00 -4.2525e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.231200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.062283393e+01 -2.124971661e+02 -2.124971661e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +9.742091975e+00 -2.133779080e+02 -2.133779080e+02 -4.1787e+00 -4.2647e+00 -4.4839e-01 +4.2862e+00 -2.7514e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.443000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.215004470e+01 -2.227995530e+01 -2.227995530e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.661755455e+01 -2.781244545e+01 -2.781244545e+01 +2.1399e+00 +1.5363e+00 -3.2031e+00 -3.8256e+00 -2.5348e+00
3 0 +7.950594148e+00 -3.647940585e+01 -3.647940585e+01 -1.6224e+00 -3.2937e+00 +1.1109e+00 -5.5882e-01 +2.5077e-01
7 0 +6.747299400e+00 -3.768270060e+01 -3.768270060e+01 +2.2991e-01 -1.3462e-01 +1.7398e+00 -2.6450e+00 -3.1622e+00
8 0 +2.332442617e+00 -4.209755738e+01 -4.209755738e+01 -1.7770e+00 +2.9273e+00 -1.6389e-01 +7.7103e-01 -2.8852e+00
