% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.048116465e+03 +1.078086465e+03 +1.078086465e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +9.603547859e+02 +9.903247859e+02 +9.903247859e+02 +3.6700e+00 -8.3394e-01 -2.9125e+00 +1.3835e+00 -7.2177e-02
13 0 +7.771306905e+02 +8.071006905e+02 +8.071006905e+02 +1.6015e+00 -3.7417e+00 -5.2740e+00 +1.6739e-01 -2.6271e-01
17 0 +7.700890388e+02 +8.000590388e+02 +8.000590388e+02 -2.4329e-01 +2.1562e+00 +3.1664e-01 -1.5103e+00 +5.6493e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.267442521e+03 +1.215732521e+03 +1.215732521e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.167829680e+03 +1.116119680e+03 +1.116119680e+03 +6.5056e-02 +2.2018e-01 -4.0675e-01 -6.8966e-01 +4.1718e+00
13 0 +7.246045761e+02 +6.728945761e+02 +6.728945761e+02 +4.5692e-01 +6.8214e-02 -3.0079e+00 -1.2665e+00 +1.8155e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.914452900e+03 +1.634502900e+03 +1.634502900e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.732792180e+03 +1.452842180e+03 +1.452842180e+03 -2.3737e+00 +6.6681e-01 +2.9408e+00 -3.8190e+00 +3.8961e-01
3 0 +1.541576418e+03 +1.261626418e+03 +1.261626418e+03 -3.6898e-01 -2.1193e+00 -6.9499e-01 +1.2528e-01 +1.5119e+00
4 0 +1.276440350e+03 +9.964903497e+02 +9.964903497e+02 +1.0690e+00 -4.9986e+00 +3.3806e-01 +2.4995e+00 +2.9129e+00
10 0 +1.096209765e+03 +8.162597654e+02 +8.162597654e+02 -2.4061e+00 -4.0314e+00 -6.6457e-01 +3.6406e+00 +3.0925e+00
13 0 +1.050425036e+03 +7.704750358e+02 +7.704750358e+02 -2.9960e+00 -5.5482e+00 -1.6553e+00 +1.8136e+00 +4.2396e+00
16 0 +6.491539997e+02 +3.692039997e+02 +3.692039997e+02 -7.8008e-01 -4.7524e+00 +1.2531e+00 +4.0529e-01 -5.7403e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.845967669e+02 +1.716586767e+03 +1.716586767e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.748534220e+02 +1.306843422e+03 +1.306843422e+03 -4.1854e-01 +1.7720e+00 +2.6551e+00 -5.5613e-01 +3.0278e-01
14 0 +2.931772126e+02 +1.225167213e+03 +1.225167213e+03 +3.2724e-01 +7.7500e-01 +3.2286e+00 -2.0712e+00 +2.2731e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.133100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.494990338e+02 +6.628090338e+02 +6.628090338e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
