% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.551430652e+02 +1.768930652e+02 +1.768930652e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.220677445e+02 +1.438177445e+02 +1.438177445e+02 +1.2635e+00 +7.5876e-01 -1.6632e+00 +6.4747e+00 +1.2305e-01
17 0 +8.123485941e+01 +1.029848594e+02 +1.029848594e+02 +1.5773e+00 +6.5032e-02 +9.7804e-02 +8.1739e+00 +5.9371e-01
25 0 +6.924023634e+01 +9.099023634e+01 +9.099023634e+01 +1.5495e+00 +2.3117e+00 -3.3447e-01 +6.4369e+00 -2.3956e+00
29 0 +3.632762007e+01 +5.807762007e+01 +5.807762007e+01 +1.3945e+00 -1.2933e+00 +3.3158e-01 +6.7233e+00 +2.0801e-01
52 0 +1.567532279e+01 +3.742532279e+01 +3.742532279e+01 +2.3444e+00 +8.4055e-01 -9.2235e-01 +6.1214e+00 -1.6631e+00
60 0 +4.356086789e+00 +2.610608679e+01 +2.610608679e+01 +1.4088e+00 +7.5692e-01 +6.6220e-02 +4.5404e+00 -2.2766e+00
67 0 +3.748421506e+00 +2.549842151e+01 +2.549842151e+01 +3.8510e+00 -3.8335e-01 -9.9115e-01 +3.6543e+00 -9.9078e-01
72 0 +2.260589716e+00 +2.401058972e+01 +2.401058972e+01 +2.1713e+00 +2.2452e-01 -4.2832e-01 +4.7562e+00 -1.9655e+00
96 0 +1.746585645e+00 +2.349658565e+01 +2.349658565e+01 +3.3635e+00 +6.1673e-01 -1.1589e+00 +3.9217e+00 -1.5679e+00
